earthquake,pga_(g),cover_cm,water_cement_ratio,time_yrs,CorrosionLvl_Long,CorrosionLvl_Transv,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce
RSN948_NORTHR_CAM009.AT2.g3,0.09099271,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00254844,0.00118068,0.00151001,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.596048242,-40.1274,-0.619865
RSN948_NORTHR_CAM009.AT2.g3,0.09099271,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00254193,0.00113023,0.00145452,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.60266982,-38.3353,-0.605412
RSN949_NORTHR_ARL090.AT2.g3,0.3450987,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0108503,0.002327,0.00349073,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.371331975,-55.7327,-4.5571
RSN949_NORTHR_ARL090.AT2.g3,0.3450987,4,0.4,25,5.971173759,12.099405,0.363172583,0.0111592,0.00222119,0.00340284,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.489652446,-51.1802,-4.93816
RSN949_NORTHR_ARL090.AT2.g3,0.3450987,4,0.4,50,9.829996808,19.46383972,0.356191674,0.010688,0.00203096,0.0031542,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.595375366,-47.4575,-5.25199
RSN949_NORTHR_ARL090.AT2.g3,0.3450987,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0108018,0.00194685,0.00307272,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.653849437,-46.011,-5.47201
RSN950_NORTHR_NHO180.AT2.g3,0.09695341,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00174458,0.00105016,0.00129697,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.537804359,-37.0647,-0.466125
RSN950_NORTHR_NHO180.AT2.g3,0.09695341,4,0.4,25,5.971173759,12.099405,0.363172583,0.0018008,0.00102662,0.00127632,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.545136486,-36.7171,-0.47443
RSN950_NORTHR_NHO180.AT2.g3,0.09695341,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00182595,0.000987628,0.0012361,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.5527713,-35.7827,-0.475398
RSN950_NORTHR_NHO180.AT2.g3,0.09695341,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00181978,0.000949335,0.00119388,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.556334411,-34.8232,-0.468634
RSN951_NORTHR_JAB220.AT2.g3,0.1015493,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00290538,0.00139289,0.00177248,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.594872796,45.8068,0.704809
RSN951_NORTHR_JAB220.AT2.g3,0.1015493,4,0.4,25,5.971173759,12.099405,0.363172583,0.00296588,0.00133621,0.00171614,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.609128026,43.2101,0.697101
RSN951_NORTHR_JAB220.AT2.g3,0.1015493,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0029923,0.00127334,0.00165005,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.620910214,40.8031,0.683981
RSN951_NORTHR_JAB220.AT2.g3,0.1015493,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00299298,0.00120526,0.00157602,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.631016437,-38.6552,-0.669241
RSN954_NORTHR_TUJ262.AT2.g3,0.1682876,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00191217,0.00110699,0.00137362,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.565265131,-42.5291,-0.590859
RSN954_NORTHR_TUJ262.AT2.g3,0.1682876,4,0.4,25,5.971173759,12.099405,0.363172583,0.00191041,0.00106953,0.00133269,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.573041032,-40.7042,-0.581171
RSN954_NORTHR_TUJ262.AT2.g3,0.1682876,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00195137,0.00103435,0.00129802,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.580440293,-38.6368,-0.565991
RSN954_NORTHR_TUJ262.AT2.g3,0.1682876,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00211576,0.00102172,0.0012988,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.597879485,-37.5519,-0.58365
RSN956_NORTHR_BPK090.AT2.g3,0.1494635,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00390533,0.00155733,0.00203975,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.737376881,-52.1603,-1.23314
RSN956_NORTHR_BPK090.AT2.g3,0.1494635,4,0.4,25,5.971173759,12.099405,0.363172583,0.00338306,0.0013917,0.00179323,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.758787631,-48.7541,-1.22052
RSN956_NORTHR_BPK090.AT2.g3,0.1494635,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00334516,0.00136087,0.00177647,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.769366686,-45.1111,-1.16103
RSN956_NORTHR_BPK090.AT2.g3,0.1494635,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00333605,0.00129136,0.00170001,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.786159624,-42.0695,-1.13053
RSN962_NORTHR_WAT180.AT2.g3,0.09144821,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00189572,0.00110645,0.00137158,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.556979847,-41.2868,-0.556908
RSN962_NORTHR_WAT180.AT2.g3,0.09144821,4,0.4,25,5.971173759,12.099405,0.363172583,0.00171601,0.00100107,0.00124102,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.546997139,-36.8669,-0.479623
RSN962_NORTHR_WAT180.AT2.g3,0.09144821,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00317551,0.00130139,0.00168579,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.667038081,-42.1778,-0.815978
RSN962_NORTHR_WAT180.AT2.g3,0.09144821,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00275003,0.00115759,0.00150268,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.630140764,-39.1941,-0.676689
RSN963_NORTHR_ORR090.AT2.g3,0.568327,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0346729,0.00900398,0.0128612,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.573792527,56.0093,6.03182
RSN963_NORTHR_ORR090.AT2.g3,0.568327,4,0.4,25,5.971173759,12.099405,0.363172583,0.0328728,0.00855723,0.012216,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.627104898,51.0395,5.87531
RSN963_NORTHR_ORR090.AT2.g3,0.568327,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0303454,0.00779146,0.0111594,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.674173101,46.7813,5.7012
RSN963_NORTHR_ORR090.AT2.g3,0.568327,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00438072,0.001466,0.00198234,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.719635822,41.7676,0.940499
RSN964_NORTHR_CAS000.AT2.g3,0.08935333,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00338923,0.00148482,0.00191526,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.644160457,-49.2744,-0.889002
RSN964_NORTHR_CAS000.AT2.g3,0.08935333,4,0.4,25,5.971173759,12.099405,0.363172583,0.00328724,0.00140045,0.00180121,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.657184333,-46.0356,-0.864493
RSN964_NORTHR_CAS000.AT2.g3,0.08935333,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00322001,0.00134706,0.00175039,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.665923323,-43.1061,-0.831152
RSN964_NORTHR_CAS000.AT2.g3,0.08935333,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00312269,0.00126489,0.00165237,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.676634133,-40.8293,-0.81278
RSN966_NORTHR_BAD000.AT2.g3,0.1047412,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00233043,0.00124856,0.00156463,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.56532051,42.763,0.594225
RSN966_NORTHR_BAD000.AT2.g3,0.1047412,4,0.4,25,5.971173759,12.099405,0.363172583,0.00233237,0.00119149,0.00150269,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.572203786,40.9176,0.582512
RSN966_NORTHR_BAD000.AT2.g3,0.1047412,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0022558,0.00111281,0.0014103,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.580843185,-38.9846,-0.571879
RSN966_NORTHR_BAD000.AT2.g3,0.1047412,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00203979,0.00100079,0.00126931,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.593887834,-37.8194,-0.579985
RSN967_NORTHR_BIR090.AT2.g3,0.1426784,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00378911,0.00156746,0.00204052,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.678844166,-50.6552,-1.01498
RSN967_NORTHR_BIR090.AT2.g3,0.1426784,4,0.4,25,5.971173759,12.099405,0.363172583,0.00348599,0.00140049,0.00183203,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.700725106,-47.3893,-1.01174
RSN967_NORTHR_BIR090.AT2.g3,0.1426784,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00412011,0.00146246,0.00195547,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.725373761,-43.4703,-0.994511
RSN967_NORTHR_BIR090.AT2.g3,0.1426784,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00412024,0.00137501,0.00186031,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.742540742,-40.3832,-0.968132
RSN968_NORTHR_DWN090.AT2.g3,0.1582807,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00548208,0.00190042,0.00255238,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.734009421,-50.7199,-1.18816
RSN968_NORTHR_DWN090.AT2.g3,0.1582807,4,0.4,25,5.971173759,12.099405,0.363172583,0.00535919,0.00175286,0.00238094,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.744345712,-47.0525,-1.13351
RSN968_NORTHR_DWN090.AT2.g3,0.1582807,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00524874,0.00161084,0.00221662,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.750819524,44.015,1.07886
RSN968_NORTHR_DWN090.AT2.g3,0.1582807,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00507241,0.00149291,0.00206194,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.757465042,41.2795,1.0298
RSN970_NORTHR_FAI095.AT2.g3,0.1256966,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00265094,0.00134024,0.00169271,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.581471172,44.8736,0.659691
RSN970_NORTHR_FAI095.AT2.g3,0.1256966,4,0.4,25,5.971173759,12.099405,0.363172583,0.00260653,0.00125151,0.00158631,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.595893547,-42.5846,-0.657481
RSN970_NORTHR_FAI095.AT2.g3,0.1256966,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00275268,0.00120086,0.00155,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.643901144,-42.4351,-0.764992
RSN970_NORTHR_FAI095.AT2.g3,0.1256966,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0026822,0.00113074,0.00146747,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.649592442,-40.2984,-0.739372
RSN974_NORTHR_GLP177.AT2.g3,0.3653629,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00489212,0.00182086,0.0024137,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.697757895,50.1386,1.06139
RSN974_NORTHR_GLP177.AT2.g3,0.3653629,4,0.4,25,5.971173759,12.099405,0.363172583,0.00471029,0.00166071,0.00222334,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.705903502,46.2701,1.0025
RSN974_NORTHR_GLP177.AT2.g3,0.3653629,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00438812,0.00154738,0.00204971,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.704604257,-43.9865,-0.949518
RSN974_NORTHR_GLP177.AT2.g3,0.3653629,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00404349,0.00145176,0.00193705,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.729931762,40.166,0.9305
RSN976_NORTHR_COM140.AT2.g3,0.07392144,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00209601,0.00117049,0.00145896,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.554577094,40.4096,0.540383
RSN976_NORTHR_COM140.AT2.g3,0.07392144,4,0.4,25,5.971173759,12.099405,0.363172583,0.00212332,0.00112643,0.00141342,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.561481711,39.1108,0.536119
RSN976_NORTHR_COM140.AT2.g3,0.07392144,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00210004,0.0010649,0.0013444,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.567118638,37.0734,0.518446
RSN976_NORTHR_COM140.AT2.g3,0.07392144,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00209845,0.00102577,0.00130168,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.571740027,35.8914,0.51013
RSN981_NORTHR_ING000.AT2.g3,0.090724,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00249308,0.00127898,0.0016121,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.574418968,43.4108,0.6228
RSN981_NORTHR_ING000.AT2.g3,0.090724,4,0.4,25,5.971173759,12.099405,0.363172583,0.00235651,0.0011787,0.0014909,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.575570135,40.2473,0.579731
RSN981_NORTHR_ING000.AT2.g3,0.090724,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00228831,0.00110265,0.00140077,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.579611436,37.7921,0.552037
RSN981_NORTHR_ING000.AT2.g3,0.090724,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00246782,0.00111258,0.00142877,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.603313042,-37.8494,-0.599015
RSN982_NORTHR_JEN022.AT2.g3,0.4105302,4,0.4,5,1.658948118,3.677540555,0.369502395,0.020054,0.00503649,0.00720985,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.98774452,-58.123,-9.98533
RSN982_NORTHR_JEN022.AT2.g3,0.4105302,4,0.4,25,5.971173759,12.099405,0.363172583,0.0267745,0.00614239,0.00904936,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,2.165904742,-53.7523,-10.964
RSN982_NORTHR_JEN022.AT2.g3,0.4105302,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0356576,0.00971907,0.0137264,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,2.502088694,-50.0763,-13.6311
RSN982_NORTHR_JEN022.AT2.g3,0.4105302,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0446915,0.0129319,0.0180207,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,2.89311436,-46.6731,-16.986
RSN983_NORTHR_JGB022.AT2.g3,0.5712087,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0196929,0.00506933,0.00725614,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.28661407,-55.7804,-4.01487
RSN983_NORTHR_JGB022.AT2.g3,0.5712087,4,0.4,25,5.971173759,12.099405,0.363172583,0.0212068,0.00525811,0.00759529,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.334086717,52.3101,4.04806
RSN983_NORTHR_JGB022.AT2.g3,0.5712087,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0209333,0.00480953,0.00708294,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.443857339,48.7589,4.41973
RSN983_NORTHR_JGB022.AT2.g3,0.5712087,4,0.4,75,13.06475663,25.50419091,0.349324954,0.016615,0.00329436,0.0050526,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.541403819,46.1989,4.77263
RSN984_NORTHR_116090.AT2.g3,0.2083718,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00472929,0.00185209,0.00243331,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.692975605,51.0969,1.0669
RSN984_NORTHR_116090.AT2.g3,0.2083718,4,0.4,25,5.971173759,12.099405,0.363172583,0.00451071,0.00170139,0.00225,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.70011668,47.3483,1.00911
RSN984_NORTHR_116090.AT2.g3,0.2083718,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00431482,0.00156824,0.00208779,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.710772764,43.9219,0.964797
RSN984_NORTHR_116090.AT2.g3,0.2083718,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0041637,0.00146221,0.00195905,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.728978503,40.2519,0.930056
RSN985_NORTHR_BLD090.AT2.g3,0.2388594,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00491636,0.00172348,0.00230986,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.770217465,-51.7456,-1.33473
RSN985_NORTHR_BLD090.AT2.g3,0.2388594,4,0.4,25,5.971173759,12.099405,0.363172583,0.00541929,0.00171033,0.00233997,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.793608737,-48.3166,-1.32313
RSN985_NORTHR_BLD090.AT2.g3,0.2388594,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00546763,0.00162657,0.00225308,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.811147478,-45.687,-1.30703
RSN985_NORTHR_BLD090.AT2.g3,0.2388594,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00657112,0.00165773,0.00238444,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.837758691,-42.6848,-1.30258
RSN988_NORTHR_CCN090.AT2.g3,0.2556669,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00539601,0.00171277,0.00234057,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.871751669,-54.572,-1.80322
RSN988_NORTHR_CCN090.AT2.g3,0.2556669,4,0.4,25,5.971173759,12.099405,0.363172583,0.00661987,0.00176493,0.00250541,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.931131737,-50.9017,-1.91888
RSN988_NORTHR_CCN090.AT2.g3,0.2556669,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00576608,0.00155576,0.00217648,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.985737575,-47.4542,-2.00489
RSN988_NORTHR_CCN090.AT2.g3,0.2556669,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00868757,0.00181906,0.00274693,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.034764968,-44.4004,-2.06711
RSN990_NORTHR_LAC090.AT2.g3,0.2631461,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00413599,0.00170074,0.00221619,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.670524492,-49.6088,-0.969798
RSN990_NORTHR_LAC090.AT2.g3,0.2631461,4,0.4,25,5.971173759,12.099405,0.363172583,0.00455692,0.00169909,0.00225157,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.705760662,47.3776,1.02608
RSN990_NORTHR_LAC090.AT2.g3,0.2631461,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0044276,0.00158021,0.00211077,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.740293107,44.1845,1.05286
RSN990_NORTHR_LAC090.AT2.g3,0.2631461,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00434878,0.00148184,0.00199675,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.765714165,41.4932,1.0578
